id,sentence,difficulty
,"Elle savait comment naviguer dans les eaux tumultueuses du marché financier, comment repérer les opportunités cachées, les saisir avec audace et les conserver malgré les obstacles, les défiant par sa détermination.",B2
,Le politicien rusé prenait grand soin d'insérer subtilement dans ses discours une allusion à sa grandeur d'âme et à son charisme irrésistible.,C2
,Le rapport complet sera présenté lors de la réunion annuelle à Paris.,C1
,"Si tu viens dîner chez moi ce soir, je serais enchantée.",B1
,"Chère amie, maudit soit ce retard imprévu qui m'a empêché d'assister à ton mariage !",C1
,Je ne suis jamais fatigué.,A1
,Il est étrange que le professeur n'ait pas donné de devoirs pour ce week-end.,B1
,Où est-ce que tu habites ?,A1
,Je mange une pomme.,A1
,"Depuis que j'ai commencé mes études universitaires, j'ai beaucoup appris sur la culture française.",B1
,"Étant donné la complexité de cette situation, il est difficile de déterminer avec certitude l'impact des mesures prises sur la biodiversité locale ; il est possible que les résultats obtenus soient biaisés par des facteurs externes non pris en compte dans l'étude.",C1
,"La tête est en haut, le torse au milieu et les jambes en bas.",B1
,Où habitez-vous?,A1
,On apprend aujourd'hui en classe ce qu'on apprenait hier au collège.,A2
,"Il aurait été plus judicieux d'organiser une réflexion collective sur l'intégration du numérique à l'école plutôt que de constater qu'une nouvelle discussion serait lancée, sans véritable échange.",B2
,"De surcroît, il est indéniable que la société contemporaine tend à négliger l'importance cruciale de la compassion envers autrui.",C2
,Combien de temps les deux langues officielles ont-elles été utilisées en même temps dans ce pays?,B2
,"Dans la cuisine, il y a une petite table.",A1
,"Par contre, j'adore les films d'animation comme La Reine des Neiges ou Toy Story !",A1
, Or ces données chiffrées le confirment : on observe,C1
,"C'est une véritable ouverture vers la diversité linguistique et culturelle, permettant à l'enfant de développer une sensibilité aux nuances et aux subtilités présentes dans de nombreuses langues, grâce à la pratique du bilinguisme breton français.",C2
,"La pratique régulière d'une activité physique intense peut apporter des résultats immédiats, mais les bienfaits d'une alimentation équilibrée et d'un sommeil réparateur sont souvent plus durables sur le long terme.",C2
,"Tous les soirs, elle prépare son sac pour le lendemain avant de se coucher.",A2
,"Afin de minimiser les risques, il confia à l'éminent professeur Dupont la tâche de superviser la recherche en physique quantique de son élève prodige.",C1
,Je préfère ça.,A2
,Elle a décidé de partir en voyage autour du monde sur un éléphant rose.,B2
,"C'est la loi sur la transition énergétique, adoptée en 2015, qui oblige les entreprises à réduire leur empreinte carbone et à favoriser les énergies renouvelables.",B2
,"Malgré les demandes des autorités pour renforcer la surveillance électronique des communications téléphoniques sur Internet, la France reste ferme dans son opposition à cette mesure.",C1
,"En France, Marie Dupont, une enseignante de primaire, a été reconnue pour son engagement dans la sensibilisation à la protection de l'environnement auprès de ses élèves.",B1
,"Le président de la société convoqua le directeur financier, lui accorda une audience privée et lui promit une augmentation de salaire conséquente pour le récompenser de ses efforts exceptionnels.",C1
,"Si l'on prend le temps d'analyser en profondeur ce roman, on peut trouver des éléments de critique sociale subtilement dissimulés dans le récit, ce qui en fait une lecture enrichissante et captivante pour les amateurs de littérature engagée.",B2
,"La réglementation sur les dépenses électorales est stricte, mais des ajustements peuvent être faits pour les circonscriptions spécifiques.",C1
,Je veux croire qu'elle n'a pas oublié notre rendez-vous.,A2
,"Bien sûr, je serais ravi de visiter le musée du Louvre avec toi demain.",B1
,"Je trouve que le plus important est de rester fidèle à soi-même, même si cela signifie parfois de devoir travailler sur son image publique.",B1
," pour enrichir son vocabulaire et stimuler sa réflexion.""",C2
,"Il est impératif qu'ils fournissent, le cas échéant, les pièces justificatives de leur motif de séjour et des conditions qui l'accompagnent.",C1
,Il est en dehors de la norme.,B1
,Les étudiants ont décidé de se réunir pour montrer qu'ils étaient solidaires.,B1
,"Même si je ne parle pas très bien français, j'essaie de pratiquer tous les jours.",A2
,Dis bonjour à ta sœur de ma part.,A1
,"D'après les statistiques officielles, près de 70% des habitants de la région parisienne ont reçu au moins une dose de vaccin contre le COVID-19.",C1
,"Et toi, tu aimes toujours le football ?",A1
,Quel est l'impact concret des campagnes de sensibilisation sur la protection de l'environnement menées par les gouvernements à travers le monde ?,B2
,Elle regarde la télévision dans le salon avec son chat.,A1
,"En outre, il est important de souligner l'impact négatif de la sédentarité sur la santé.",B2
,Je suis content.,A1
,"La plupart des entreprises négligent la gestion de leurs déchets, les mélangeant avec d'autres matériaux avant de les enfouir dans le sol sans les isoler pour un traitement adéquat, déplore-t-il.",B2
,"Malgré les obstacles, elle parvient toujours à surmonter les difficultés et à atteindre ses objectifs.",C1
,"Heureusement, par simple discrétion, elle n'avait pas mentionné les vacances luxueuses qu'elle avait récemment prises.",B2
,"En effet, il est nécessaire de remonter à l'année 1789 pour comprendre l'importance de la Révolution française dans l'histoire de notre pays.",C1
,"Un programme pédagogique axé sur la recherche et l'application pratique, des objectifs d'apprentissage interdisciplinaires, des initiatives centrées sur le perfectionnement des enseignants, réalisées en partenariat avec le monde scientifique et professionnel.",C1
,"D'un autre côté, la montée en puissance de l'intelligence artificielle pose des défis éthiques majeurs.",C1
,"Après cette soirée mémorable, les doutes de Swann s'étaient dissipés ; il louait Odette et dès le lendemain matin, il lui envoyait les plus somptueux bijoux, car les attentions de la veille avaient éveillé en lui soit de la reconnaissance, soit le désir de les voir se reproduire, soit un amour passionné qui avait besoin de s'exprimer.",C2
,Le professeur a donné des devoirs.,A2
,"La diversité culturelle de la France s'est manifestée à travers ses différentes régions, chacune offrant une richesse unique en traditions et en patrimoine.",C2
,Il est amusant de regarder les poissons nager dans l'eau claire et de sentir le soleil sur ma peau.,A1
,Il te demande de venir demain matin.,A2
,"Il a suffi de quelques années seulement, entre 2005 et 2015, pour que le nombre de smartphones vendus dans le monde double.",B1
,"Par conséquent, il est crucial de prendre en compte ces disparités lors de l'élaboration de politiques visant à promouvoir l'égalité des sexes au sein des ménages.",C1
,Il serait utile de créer un programme spécifique pour les étudiants en difficulté.,B1
,"Jean-Paul Sartre, le célèbre philosophe existentialiste et écrivain engagé, avait longuement réfléchi sur la question de l'existence humaine et de la liberté individuelle, se demandant si l'homme était réellement libre de ses choix ou s'il était simplement le produit de son environnement et de sa condition sociale.",C2
,Il est crucial que les citoyens prennent conscience de l'importance des gestes barrières pour lutter efficacement contre la propagation du virus.,B2
,"Si vous faisiez plus d'exercice physique et mangiez moins de sucreries, vous auriez une silhouette plus tonique et une meilleure santé globale.",B2
,"Je viens de prendre rendez-vous chez le dentiste, car j'ai une douleur persistante depuis quelques jours.",B1
,"Cela démontre que l'effet de la thérapie par perfusion de fer est négligeable par rapport à celui du placebo, et aucun des groupes de patients traités n'a bénéficié de cette perfusion de fer.",C2
,"En un siècle, les avancées dans le domaine de la médecine ont permis une amélioration spectaculaire de l'espérance de vie.",C1
,C'est là que je prépare mes repas et mes desserts.,A2
,Plusieurs semaines s'écoulèrent de la même manière.,C2
,Il reçut une récompense.,C1
,La lecture de ce roman m'a permis d'acquérir une perspective plus profonde sur la société contemporaine.,B1
,"Si je mange trop de sucreries, j'ai mal au ventre.",A2
,Je suis content de te voir.,A1
,L'instabilité politique actuelle risque d'aggraver la situation économique du pays.,C1
,"Dès son branchement, une machine à café automatique effectue, de manière séquentielle, les opérations nécessaires pour chauffer l'eau, broyer les grains de café, puis servir une tasse de café fraîchement préparée selon les réglages préalablement enregistrés.",C2
,"Sans la moindre hésitation, elle prit la décision de quitter son emploi et de suivre son rêve de devenir artiste ; le bruit de ses pas résonnait dans le silence de la nuit, apaisant son esprit tourmenté.",C2
,Je cherche mon chat.,A1
,"Ces réflexions ont incité les acteurs du secteur financier, ainsi que les investisseurs, à repenser leur approche pour évaluer de manière plus précise la performance des entreprises.",C2
,Je serais heureux de te voir.,A2
,Je ne m'attendais pas à ce que la fête soit si animée.,B1
,Le jardin de Marie est joli.,B1
,Je suis fatigué.,A1
,Tu prends le bus.,A1
,"Il est indéniable que la complexité et la subtilité des techniques utilisées par les artistes contemporains pour créer leurs œuvres peuvent dérouter même les critiques les plus avertis, qui peinent parfois à déceler les multiples fils invisibles tissés en lieu et place de l'intrigue traditionnelle.",C1
,"C'est un bel endroit pour vivre, mais je vais devoir m'habituer au bruit de la ville alors que j'aime le calme de la campagne.",A2
,J'aime beaucoup ce film.,A1
,La production de champagne est strictement réglementée et ne peut être qualifiée de champagne que si elle provient de la région de Champagne en France.,B2
,Veuillez vous garer sur le côté et couper le contact de votre voiture !,B1
,Un endroit où l'on ne sait pas où l'on se trouve.,B1
,C'est une jolie maison.,A1
,"C'est une jolie maison, avec un petit jardin, située dans un quartier calme, mais un peu éloignée des commerces.",B1
,"L'objectif premier de ce projet était de favoriser l'apprentissage des élèves en encourageant une approche pédagogique axée sur l'expérimentation, la réflexion et la collaboration, tout en soutenant les enseignants dans leur enseignement de la science et de la technologie.",C2
,J'espère pouvoir visiter un jour le château de Versailles et découvrir toute son histoire !,B1
,"De même, il est préférable d'explorer de nouvelles voies et de se tourner vers l'entrepreneuriat pour trouver son épanouissement professionnel.",C1
,"Apprendre une nouvelle langue peut être difficile, mais il est important de pratiquer régulièrement pour progresser.",B1
,Je ne pourrai pas rester longtemps ce soir.,A2
,Viens donc manger avec nous !,A1
,"Son comportement envers ses collègues, tout comme envers ses amis, était toujours courtois.",B1
,"Ces scientifiques ont créé des chimères génétiquement modifiées, combinant l'ADN de différentes espèces pour obtenir des créatures hybrides aux capacités surhumaines.",C2
,Il y a trois pommes dans le panier.,A1
,"Il est essentiel de reconnaître et de respecter les différences culturelles et individuelles dans la manière dont chacun perçoit et exprime l'amour, la confiance et l'intimité.",C2
,"Il y a quelques mois, j'ai commencé à apprendre le français.",A2
,"C'est ainsi que, dans un élan de folie décadente, la scène se déroulait sous les yeubles éblouis des spectateurs, où l'aristocratie décadente applaudissait avec une indifférence glaciale, tandis que le peuple injuste et heureux se délectait du spectacle grotesque qui se déroulait devant eux.",C2
